hole_ID,depth_from,to_depth,rock unit,rock code,rock class
PC1,132.89,134.72,Igneous cemented breccia,Bxi,Breccia
PC1,134.72,136.25,Porphyritic quartz diorite,pqd,Intrusive
PC1,136.25,149.57,Igneous cemented breccia,Bxi,Breccia
PC1,149.57,159.26,Porphyritic quartz diorite,pqd,Intrusive
PC1,159.26,162.15,Granodiorite porphyry undiff,gdp,Intrusive
PC1,162.15,186.23,Porphyritic quartz diorite,pqd,Intrusive
PC1,186.23,186.69,Granodiorite porphyry undiff,gdp,Intrusive
PC1,186.69,260.6,Porphyritic quartz diorite,pqd,Intrusive
PO-1R,0,30.48,Porphyritic quartz diorite,pqd,Intrusive
PO-1R,30.48,51.82,Breccia undiff,bx,Breccia
PO-1R,51.82,152.4,Porphyritic quartz diorite,pqd,Intrusive
R-1-1X,0,3.05,Not Recorded,NR,Not Recorded
R-1-1X,3.05,27.13,Granodiorite porphyry undiff,gdp,Intrusive
R-1-1X,27.13,29.26,Breccia undiff,bx,Breccia
R-1-1X,29.26,42.37,Granodiorite porphyry undiff,gdp,Intrusive
R-1-1X,42.37,47.85,Glory Hole volcanics,GHv,Volcanic
R-1-1X,47.85,61.72,Granodiorite porphyry undiff,gdp,Intrusive
R-1-1X,61.72,70.41,Breccia undiff,bx,Breccia
R-1-1X,70.41,77.72,Glory Hole volcanics,GHv,Volcanic
R-1-1X,77.72,78.94,Granodiorite porphyry undiff,gdp,Intrusive
R-1-1X,78.94,92.35,Porphyritic quartz diorite,pqd,Intrusive
R-2,0,0.91,Not Recorded,NR,Not Recorded
R-2,0.91,4.11,Glory Hole volcanics,GHv,Volcanic
R-2,4.11,4.27,Undiff - Faulted,fg,Fault
R-2,4.27,12.19,Glory Hole volcanics,GHv,Volcanic
R-3,0,50.44,Glory Hole volcanics,GHv,Volcanic
RAE-07-016,0,207.87,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-016,207.87,213.97,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-016,213.97,405.69,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-016,405.69,408.13,Felsic Undiff,Fels,Felsic Dyke
RAE-07-016,408.13,502.77,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-016,502.77,503.84,Undiff - Faulted,fg,Fault
RAE-07-016,503.84,900.23,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-016,900.23,937.2,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-016,937.2,982.52,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-016,982.52,984.96,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-016,984.96,985.63,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-016,985.63,988.62,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-016,988.62,989.99,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-016,989.99,992.74,Igneous cemented breccia,Bxi,Breccia
RAE-07-016,992.74,995.63,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-016,995.63,996.7,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-016,996.7,997.46,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-016,997.46,999.96,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-016,999.96,1012.24,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-016,1012.24,1017.06,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-016,1017.06,1017.67,Felsic Undiff,Fels,Felsic Dyke
RAE-07-016,1017.67,1020.96,Igneous cemented breccia,Bxi,Breccia
RAE-07-016,1020.96,1023.98,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-016,1023.98,1026.26,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-016,1026.26,1028.7,Igneous cemented breccia,Bxi,Breccia
RAE-07-016,1028.7,1036.17,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-016,1036.17,1047.6,Igneous cemented breccia,Bxi,Breccia
RAE-07-016,1047.6,1051.2,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-016,1051.2,1054.61,Igneous cemented breccia,Bxi,Breccia
RAE-07-016,1054.61,1056.29,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-016,1056.29,1057.35,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-016,1057.35,1059.12,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-016,1059.12,1059.58,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-016,1059.58,1060.01,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-016,1060.01,1062.38,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-016,1062.38,1067.32,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-016,1067.32,1068.39,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-016,1068.39,1068.84,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-016,1068.84,1069.39,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-016,1069.39,1070.46,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-016,1070.46,1071.5,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-016,1071.5,1072.59,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-016,1072.59,1074.91,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-016,1074.91,1075.95,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-016,1075.95,1076.65,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-016,1076.65,1078.08,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-016,1078.08,1078.54,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-016,1078.54,1079.6,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-016,1079.6,1080.03,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-016,1080.03,1091.09,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-016,1091.09,1091.95,Igneous cemented breccia,Bxi,Breccia
RAE-07-016,1091.95,1096.52,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-016,1096.52,1105.3,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-016,1105.3,1106.43,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-016,1106.43,1107.34,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-016,1107.34,1108.71,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-016,1108.71,1109.38,Igneous cemented breccia,Bxi,Breccia
RAE-07-016,1109.38,1110.48,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-016,1110.48,1112.83,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-016,1112.83,1114.9,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-016,1114.9,1116.79,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-016,1116.79,1119.99,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-016,1119.99,1120.45,Igneous cemented breccia,Bxi,Breccia
RAE-07-016,1120.45,1123.8,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-016,1123.8,1125.93,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-016,1125.93,1128.59,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-016,1128.59,1129.83,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-016,1129.83,1130.32,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-016,1130.32,1131.27,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-016,1131.27,1339.9,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-017,0,1.83,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-017,1.83,3.96,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-017,3.96,33.53,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-017,33.53,57,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-017,57,58.52,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-017,58.52,76.5,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-017,76.5,110.34,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-017,110.34,111.25,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-017,111.25,114,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-017,114,114.91,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-017,114.91,134.72,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-017,134.72,135.64,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-017,135.64,220.07,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-017,220.07,227.69,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-017,227.69,287.12,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-017,287.12,287.73,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-017,287.73,304.8,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-017,304.8,306.32,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-017,306.32,306.93,Monzogranite porphyry,mgp,Intrusive
RAE-07-017,306.93,309.37,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-017,309.37,309.98,Monzogranite porphyry,mgp,Intrusive
RAE-07-017,309.98,310.9,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-017,310.9,314.25,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-017,314.25,316.99,Felsic Undiff,Fels,Felsic Dyke
RAE-07-017,316.99,328.27,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-017,328.27,328.58,Felsic Undiff,Fels,Felsic Dyke
RAE-07-017,328.58,335.59,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-017,335.59,336.8,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-017,336.8,366.37,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-017,366.37,461.77,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-017,461.77,1193.6,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,0,22.56,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,22.56,28.04,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-018,28.04,151.79,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,151.79,152.4,Felsic Undiff,Fels,Felsic Dyke
RAE-07-018,152.4,154.53,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,154.53,156.36,Felsic Undiff,Fels,Felsic Dyke
RAE-07-018,156.36,163.07,Felsic Undiff,Fels,Felsic Dyke
RAE-07-018,163.07,164.59,Felsic Undiff,Fels,Felsic Dyke
RAE-07-018,164.59,171.91,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,171.91,175.87,Felsic Undiff,Fels,Felsic Dyke
RAE-07-018,175.87,201.47,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,201.47,203.3,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,203.3,221.89,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,221.89,224.33,Glory Hole volcanics,GHv,Volcanic
RAE-07-018,224.33,240.79,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,240.79,242.01,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-018,242.01,245.36,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,245.36,248.11,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-018,248.11,316.69,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,316.69,319.43,Monzogranite porphyry,mgp,Intrusive
RAE-07-018,319.43,333.15,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,333.15,336.5,Monzogranite porphyry,mgp,Intrusive
RAE-07-018,336.5,600.15,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,600.15,603.51,Crackle breccia,Bxcr,Breccia
RAE-07-018,603.51,605.94,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,605.94,606.55,Crackle breccia,Bxcr,Breccia
RAE-07-018,606.55,624.84,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,624.84,625.76,Monzogranite porphyry,mgp,Intrusive
RAE-07-018,625.76,674.83,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,674.83,681.84,Igneous cemented breccia,Bxi,Breccia
RAE-07-018,681.84,685.8,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,685.8,691.9,Igneous cemented breccia,Bxi,Breccia
RAE-07-018,691.9,705.16,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-018,705.16,707.14,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,707.14,715.06,Igneous cemented breccia,Bxi,Breccia
RAE-07-018,715.06,740.06,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,740.06,740.36,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,740.36,747.07,Igneous cemented breccia,Bxi,Breccia
RAE-07-018,747.07,747.68,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,747.68,749.81,Igneous cemented breccia,Bxi,Breccia
RAE-07-018,749.81,751.33,Undiff - Faulted,fg,Fault
RAE-07-018,751.33,753.16,Igneous cemented breccia,Bxi,Breccia
RAE-07-018,753.16,755.91,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,755.91,766.27,Igneous cemented breccia,Bxi,Breccia
RAE-07-018,766.27,766.73,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,766.73,769.93,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,769.93,777.24,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-018,777.24,888.8,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,888.8,890.47,Igneous cemented breccia,Bxi,Breccia
RAE-07-018,890.47,893.68,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,893.68,898.55,Igneous cemented breccia,Bxi,Breccia
RAE-07-018,898.55,937.26,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,937.26,951.59,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-018,951.59,952.5,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,952.5,963.17,Igneous cemented breccia,Bxi,Breccia
RAE-07-018,963.17,975.36,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-018,975.36,976.89,Igneous cemented breccia,Bxi,Breccia
RAE-07-018,976.89,984.2,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,984.2,1004.32,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-018,1004.32,1005.69,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,1005.69,1008.89,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-018,1008.89,1011.33,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,1011.33,1011.94,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-018,1011.94,1012.55,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,1012.55,1059.94,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,1059.94,1061.01,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-018,1061.01,1084.79,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,1084.79,1085.39,Igneous cemented breccia,Bxi,Breccia
RAE-07-018,1085.39,1097.89,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,1097.89,1100.33,Igneous cemented breccia,Bxi,Breccia
RAE-07-018,1100.33,1102.77,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,1102.77,1105.66,Igneous cemented breccia,Bxi,Breccia
RAE-07-018,1105.66,1111.15,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,1111.15,1111.91,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-018,1111.91,1114.05,Igneous cemented breccia,Bxi,Breccia
RAE-07-018,1114.05,1116.18,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,1116.18,1118.01,Igneous cemented breccia,Bxi,Breccia
RAE-07-018,1118.01,1120.45,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,1120.45,1121.97,Igneous cemented breccia,Bxi,Breccia
RAE-07-018,1121.97,1130.66,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-018,1130.66,1132.79,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,1132.79,1137.67,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-018,1137.67,1214.02,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,1214.02,1214.63,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-018,1214.63,1215.09,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,1215.09,1215.33,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-018,1215.33,1240.23,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,1240.23,1240.84,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-018,1240.84,1241.61,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,1241.61,1241.91,Igneous cemented breccia,Bxi,Breccia
RAE-07-018,1241.91,1242.82,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-018,1242.82,1242.98,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-018,1242.98,1257.61,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-019,0,580.5,Granodiorite,gd,Intrusive
RAE-07-019,580.5,662,Granodiorite porphyry 1,gdp1,Intrusive
RAE-07-019,662,793.5,Granodiorite,gd,Intrusive
RAE-07-019,793.5,793.75,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-019,793.75,906.7,Granodiorite,gd,Intrusive
RAE-07-019,906.7,965.75,Monzogranite porphyry,mgp,Intrusive
RAE-07-019,965.75,1007.69,Granodiorite porphyry 1,gdp1,Intrusive
RAE-07-019,1007.69,1018,Hydrothermally cemented breccia,Bxh,Alt-Min Breccia
RAE-07-019,1018,1059.79,Granodiorite porphyry 1,gdp1,Intrusive
RAE-07-019,1059.79,1260.96,Granodiorite,gd,Intrusive
RAE-07-020,0,38.71,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-020,38.71,40.23,Breccia undiff,bx,Breccia
RAE-07-020,40.23,67.97,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-020,67.97,70.1,Glory Hole volcanics,GHv,Volcanic
RAE-07-020,70.1,80.16,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-020,80.16,126.49,Breccia undiff,bx,Breccia
RAE-07-020,126.49,131.06,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-020,131.06,137.16,Breccia undiff,bx,Breccia
RAE-07-020,137.16,279.2,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-020,279.2,281.94,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-020,281.94,290.78,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-020,290.78,293.83,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-020,293.83,296.27,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-020,296.27,298.7,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-020,298.7,304.5,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-020,304.5,306.32,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-020,306.32,308.46,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-020,308.46,313.03,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-020,313.03,316.08,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-020,316.08,317.3,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-020,317.3,320.04,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-020,320.04,322.17,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-020,322.17,325.53,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-020,325.53,328.88,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-020,328.88,329.18,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-020,329.18,331.62,Monzogranite porphyry,mgp,Intrusive
RAE-07-020,331.62,332.84,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-020,332.84,335.28,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-020,335.28,335.59,Monzogranite porphyry,mgp,Intrusive
RAE-07-020,335.59,353.57,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-020,353.57,359.66,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-020,359.66,362.1,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-020,362.1,376.73,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-020,376.73,377.95,Glory Hole volcanics,GHv,Volcanic
RAE-07-020,377.95,387.71,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-020,387.71,393.19,Glory Hole volcanics,GHv,Volcanic
RAE-07-020,393.19,405.38,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-020,405.38,412.09,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-020,412.09,417.88,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-020,417.88,423.67,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-020,423.67,427.03,Glory Hole volcanics,GHv,Volcanic
RAE-07-020,427.03,430.99,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-020,431.6,434,Hydrothermally cemented breccia,Bxh,Alt-Min Breccia
RAE-07-020,434,449.1,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-020,449.1,465.12,Igneous cemented breccia,Bxi,Breccia
RAE-07-020,465.12,473,Granodiorite porphyry 2,gdp2,Intrusive
RAE-07-020,473,480.36,Igneous cemented breccia,Bxi,Breccia
RAE-07-020,480.36,489.2,Granodiorite,gd,Intrusive
RAE-07-020,489.2,490,Granodiorite porphyry 2,gdp2,Intrusive
RAE-07-020,490,501.7,Granodiorite,gd,Intrusive
RAE-07-020,501.7,521.21,Granodiorite,gd,Intrusive
RAE-07-020,521.21,530.35,Granodiorite,gd,Intrusive
RAE-07-020,530.35,546.2,Min Igneous cemented breccia,Bxim,Alt-Min Breccia
RAE-07-020,546.2,546.7,Granodiorite porphyry 2,gdp2,Intrusive
RAE-07-020,546.7,550.16,Min Igneous cemented breccia,Bxim,Alt-Min Breccia
RAE-07-020,550.16,579.12,Granodiorite,gd,Intrusive
RAE-07-020,579.12,673,Granodiorite,gd,Intrusive
RAE-07-020,673,692.3,Min Igneous cemented breccia,Bxim,Alt-Min Breccia
RAE-07-020,692.3,701.5,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-020,701.5,726.8,Granodiorite,gd,Intrusive
RAE-07-020,726.8,728.01,Granodiorite,gd,Intrusive
RAE-07-020,728.01,768.4,Granodiorite,gd,Intrusive
RAE-07-020,768.4,774.78,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-020,774.78,801,Min Igneous cemented breccia,Bxim,Alt-Min Breccia
RAE-07-020,801,849.75,Granodiorite porphyry 2,gdp2,Intrusive
RAE-07-020,849.75,856,Igneous cemented breccia,Bxi,Breccia
RAE-07-020,856,869.59,Granodiorite,gd,Intrusive
RAE-07-020,869.59,872.34,Igneous cemented breccia,Bxi,Breccia
RAE-07-020,872.34,902.6,Granodiorite,gd,Intrusive
RAE-07-020,902.6,903.7,Igneous cemented breccia,Bxi,Breccia
RAE-07-020,903.7,931.47,Granodiorite,gd,Intrusive
RAE-07-020,931.47,965.3,Granodiorite porphyry 2,gdp2,Intrusive
RAE-07-020,965.3,977,Granodiorite,gd,Intrusive
RAE-07-020,977,983.5,Igneous cemented breccia,Bxi,Breccia
RAE-07-020,983.5,1010.87,Granodiorite,gd,Intrusive
RAE-07-020,1010.87,1014.98,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-020,1014.98,1118.92,Granodiorite,gd,Intrusive
RAE-07-021,0,32.61,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-021,32.61,33.83,Monzogranite porphyry,mgp,Intrusive
RAE-07-021,33.83,36.58,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-021,36.58,49.38,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-021,49.38,67.67,Monzogranite porphyry,mgp,Intrusive
RAE-07-021,67.67,91.74,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-021,91.74,134.72,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-021,134.72,138.07,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-021,138.07,140.82,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-021,140.82,145.69,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-021,145.69,146.3,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-022,0,24.99,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-022,24.99,55.47,Monzogranite porphyry,mgp,Intrusive
RAE-07-022,55.47,79.86,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-022,79.86,84.73,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-022,84.73,86.26,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-022,86.26,106.38,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-022,106.38,106.99,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-022,106.99,112.17,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-022,112.17,113.39,Monzogranite porphyry,mgp,Intrusive
RAE-07-022,113.39,124.66,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-022,124.66,125.27,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-022,125.27,158.5,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-022,158.5,237.74,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-022,237.74,274.32,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-022,274.32,304.8,Glory Hole volcanics,GHv,Volcanic
RAE-07-022,304.8,427.33,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-022,427.33,433.43,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-022,433.43,438.3,Monzogranite porphyry,mgp,Intrusive
RAE-07-022,438.3,440.44,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-022,440.44,444.09,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-022,444.09,445.31,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-022,445.31,448.06,Monzogranite porphyry,mgp,Intrusive
RAE-07-022,448.06,450.5,Porphyritic quartz diorite,pqd,Intrusive
RAE-07-022,450.5,457.51,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-022,457.51,460.25,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-022,460.25,460.55,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-022,460.55,466.65,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-022,466.65,474.88,Monzogranite porphyry,mgp,Intrusive
RAE-07-022,474.88,475.49,Granodiorite porphyry undiff,gdp,Intrusive
RAE-07-022,475.49,482.19,Glory Hole volcanics,GHv,Volcanic
RAE-07-022,482.19,487.68,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-023,0,32.31,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-023,32.31,42.67,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-023,42.67,48.77,Undiff - Faulted,fg,Fault
RAE-08-023,48.77,54.86,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-023,54.86,103.63,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-023,103.63,207.57,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-023,207.57,208.18,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-023,208.18,218.85,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-023,218.85,221.29,Monzogranite porphyry,mgp,Intrusive
RAE-08-023,221.29,223.72,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-023,223.72,225.55,Monzogranite porphyry,mgp,Intrusive
RAE-08-023,225.55,248.41,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-023,248.41,255.42,Glory Hole volcanics,GHv,Volcanic
