anumber,companyholeid,companysampleid,fromdepth,todepth,Ag_PPM,Al_PPM,As_PPM,Au_PPM,Ba_PPM,Be_PPM,Bi_PPM,Ca_PPM,Cd_PPM,Ce_PPM,Co_PPM,Cr_PPM,Cs_PPM,Cu_PPM,Fe_PPM,Ga_PPM,Ge_PPM,Hf_PPM,Hg_PPM,In_PPM,La_PPM,Li_PPM,Mg_PPM,Mn_PPM,Mo_PPM,Nb_PPM,Ni_PPM,P_PPM,Pb_PPM,Pd_PPM,Pt_PPM,Rb_PPM,Re_PPM,S_PPM,Sb_PPM,Sc_PPM,Se_PPM,Sn_PPM,Sr_PPM,Ta_PPM,Te_PPM,Th_PPM,Ti_PPM,Tl_PPM,U_PPM,V_PPM,W_PPM,Y_PPM,Zn_PPM,Zr_PPM
101533,WWRC093,ASW64629,110.0,111.0,0.0,,21.0,0.0089999996,40.0,0.0,0.0,,0.0,,84.0,1330.0,,110.0,,10.0,,,,,0.0,,,1335.0,0.0,,923.0,190.0,5.0,0.013,0.014,,,,0.0,26.0,,,99.0,,,0.0,,0.0,0.0,155.0,0.0,,68.0,
101533,WWRC093,ASW64630,111.0,112.0,0.0,,243.0,0.0089999996,0.0,0.0,0.0,,0.0,,94.0,1420.0,,99.0,,10.0,,,,,0.0,,,1430.0,0.0,,1140.0,160.0,3.0,0.0099999998,0.014,,,,8.0,23.0,,,59.0,,,0.0,,0.0,10.0,143.0,0.0,,73.0,
101533,WWRC093,ASW64631,112.0,113.0,0.0,,227.0,0.0089999996,0.0,0.0,0.0,,0.0,,99.0,1340.0,,67.0,,0.0,,,,,0.0,,,1430.0,1.0,,1460.0,120.0,4.0,0.0070000002,0.0049999999,,,,0.0,18.0,,,123.0,,,0.0,,0.0,0.0,115.0,0.0,,70.0,
101533,WWRC093,ASW64632,113.0,114.0,0.0,,285.0,0.012,0.0,0.0,0.0,,0.5,,95.0,1290.0,,41.0,,0.0,,,,,0.0,,,1315.0,0.0,,1380.0,140.0,0.0,0.0060000001,0.0080000004,,,,5.0,18.0,,,108.0,,,0.0,,0.0,0.0,117.0,0.0,,63.0,
101533,WWRC093,ASW64633,114.0,115.0,0.0,,444.0,0.012,0.0,0.0,0.0,,0.0,,100.0,1330.0,,105.0,,0.0,,,,,0.0,,,1405.0,0.0,,1390.0,150.0,2.0,0.0060000001,0.0080000004,,,,5.0,18.0,,,56.0,,,0.0,,0.0,0.0,119.0,0.0,,64.0,
101533,WWRC093,ASW64634,115.0,116.0,0.0,,296.0,0.0089999996,10.0,0.0,0.0,,0.0,,76.0,1170.0,,40.0,,10.0,,,,,0.0,,,1540.0,1.0,,783.0,90.0,4.0,0.0099999998,0.0099999998,,,,0.0,23.0,,,82.0,,,0.0,,0.0,0.0,137.0,0.0,,79.0,
101533,WWRC093,ASW64635,116.0,117.0,0.0,,303.0,0.0049999999,30.0,0.0,0.0,,0.0,,75.0,1090.0,,32.0,,10.0,,,,,0.0,,,1420.0,0.0,,706.0,150.0,5.0,0.012,0.015,,,,6.0,29.0,,,135.0,,,0.0,,0.0,0.0,165.0,0.0,,99.0,
101533,WWRC093,ASW64637,117.0,118.0,0.0,,346.0,0.0049999999,20.0,0.0,0.0,,0.60000002,,73.0,1100.0,,7.0,,10.0,,,,,0.0,,,1515.0,0.0,,699.0,90.0,5.0,0.015,0.017000001,,,,0.0,24.0,,,108.0,,,0.0,,0.0,0.0,134.0,0.0,,87.0,
101533,WWRC093,ASW64638,118.0,119.0,0.0,,494.0,0.0080000004,10.0,0.0,0.0,,0.5,,71.0,1140.0,,33.0,,10.0,,,,,0.0,,,1505.0,1.0,,661.0,190.0,5.0,0.011,0.0080000004,,,,0.0,25.0,,,76.0,,,0.0,,0.0,0.0,137.0,20.0,,71.0,
101533,WWRC093,ASW64639,119.0,120.0,0.0,,514.0,0.0099999998,10.0,0.0,0.0,,0.0,,76.0,1080.0,,21.0,,10.0,,,,,0.0,,,1360.0,1.0,,680.0,220.0,7.0,0.014,0.013,,,,0.0,31.0,,,116.0,,,0.0,,0.0,0.0,178.0,0.0,,77.0,
101533,WWRC093,ASW64640,120.0,121.0,0.0,,447.0,0.0060000001,10.0,0.0,0.0,,0.0,,74.0,1000.0,,34.0,,10.0,,,,,0.0,,,1305.0,0.0,,652.0,210.0,7.0,0.013,0.011,,,,0.0,30.0,,,63.0,,,0.0,,0.0,0.0,186.0,0.0,,79.0,
101533,WWRC093,ASW64641,121.0,122.0,0.0,,278.0,0.0060000001,60.0,0.0,0.0,,0.0,,68.0,1130.0,,74.0,,10.0,,,,,0.0,,,1320.0,0.0,,513.0,210.0,7.0,0.014,0.016000001,,,,0.0,32.0,,,119.0,,,0.0,,0.0,0.0,162.0,0.0,,125.0,
101533,WWRC093,ASW64642,122.0,123.0,0.0,,167.0,0.023,40.0,0.0,0.0,,0.0,,67.0,899.0,,161.0,,10.0,,,,,0.0,,,1435.0,1.0,,488.0,200.0,7.0,0.0089999996,0.0089999996,,,,0.0,31.0,,,142.0,,,0.0,,0.0,0.0,181.0,0.0,,76.0,
101533,WWRC093,ASW64643,123.0,124.0,0.0,,2370.0,0.064000003,10.0,0.0,0.0,,0.60000002,,132.0,1430.0,,72.0,,0.0,,,,,0.0,,,1500.0,0.0,,2260.0,90.0,6.0,0.021,0.024,,,,6.0,21.0,,,72.0,,,0.0,,0.0,0.0,135.0,0.0,,79.0,
101533,WWRC093,ASW64644,124.0,125.0,0.0,,1000.0,0.017000001,10.0,0.0,0.0,,0.0,,91.0,1370.0,,47.0,,10.0,,,,,0.0,,,1310.0,1.0,,1140.0,160.0,5.0,0.011,0.0089999996,,,,6.0,25.0,,,97.0,,,0.0,,0.0,0.0,140.0,10.0,,69.0,
101533,WWRC093,ASW64645,125.0,126.0,0.0,,945.0,0.013,10.0,0.0,0.0,,0.0,,90.0,1620.0,,27.0,,10.0,,,,,0.0,,,1330.0,0.0,,1070.0,150.0,3.0,0.011,0.0099999998,,,,7.0,25.0,,,66.0,,,0.0,,0.0,0.0,141.0,0.0,,69.0,
101533,WWRC093,ASW64646,126.0,127.0,0.0,,1195.0,0.016000001,0.0,0.0,0.0,,0.0,,92.0,1700.0,,30.0,,0.0,,,,,0.0,,,1160.0,1.0,,1290.0,120.0,0.0,0.012,0.017000001,,,,0.0,21.0,,,38.0,,,0.0,,0.0,0.0,118.0,0.0,,70.0,
101533,WWRC093,ASW64648,127.0,128.0,0.80000001,,1050.0,0.015,0.0,0.0,2.0,,0.0,,90.0,1780.0,,33.0,,10.0,,,,,0.0,,,1225.0,0.0,,1260.0,110.0,3.0,0.011,0.012,,,,0.0,23.0,,,42.0,,,0.0,,20.0,0.0,127.0,10.0,,87.0,
101533,WWRC093,ASW64649,128.0,129.0,0.69999999,,1060.0,0.017000001,0.0,0.0,0.0,,0.0,,86.0,1540.0,,26.0,,0.0,,,,,0.0,,,1340.0,0.0,,1200.0,110.0,3.0,0.0099999998,0.0060000001,,,,0.0,20.0,,,38.0,,,0.0,,0.0,0.0,113.0,0.0,,66.0,
101533,WWRC093,ASW64650,129.0,130.0,0.60000002,,912.0,0.017000001,0.0,0.5,0.0,,0.0,,92.0,1780.0,,34.0,,0.0,,,,,0.0,,,1135.0,0.0,,1290.0,70.0,0.0,0.011,0.012,,,,0.0,23.0,,,47.0,,,0.0,,0.0,0.0,130.0,10.0,,108.0,
101533,WWRC093,ASW64651,130.0,131.0,0.69999999,,1690.0,0.023,0.0,0.0,2.0,,0.0,,88.0,1430.0,,10.0,,10.0,,,,,0.0,,,1220.0,0.0,,1610.0,70.0,5.0,0.0070000002,0.0060000001,,,,0.0,16.0,,,23.0,,,0.0,,10.0,0.0,85.0,10.0,,63.0,
101533,WWRC093,ASW64652,131.0,132.0,0.69999999,,1300.0,0.018999999,10.0,0.60000002,0.0,,0.0,,88.0,1540.0,,29.0,,0.0,,,,,0.0,,,1190.0,0.0,,1370.0,190.0,6.0,0.0089999996,0.030999999,,,,0.0,20.0,,,57.0,,,0.0,,10.0,0.0,107.0,20.0,,83.0,
101533,WWRC093,ASW64653,132.0,133.0,0.69999999,,777.0,0.014,10.0,1.0,3.0,,0.0,,58.0,968.0,,38.0,,10.0,,,,,0.0,,,1045.0,2.0,,832.0,70.0,10.0,0.0070000002,0.0060000001,,,,0.0,16.0,,,75.0,,,0.0,,0.0,0.0,83.0,10.0,,54.0,
101533,WWRC093,ASW64654,133.0,134.0,0.60000002,,1260.0,0.029999999,10.0,0.0,0.0,,0.0,,95.0,1970.0,,38.0,,10.0,,,,,0.0,,,1230.0,0.0,,1260.0,120.0,2.0,0.011,0.012,,,,0.0,24.0,,,53.0,,,0.0,,0.0,0.0,137.0,10.0,,69.0,
101533,WWRC093,ASW64655,134.0,135.0,0.69999999,,1080.0,0.022,0.0,0.0,0.0,,0.0,,87.0,1870.0,,32.0,,10.0,,,,,0.0,,,1075.0,0.0,,1140.0,110.0,0.0,0.011,0.0089999996,,,,0.0,24.0,,,43.0,,,0.0,,0.0,0.0,134.0,10.0,,72.0,
101533,WWRC093,ASW64656,135.0,136.0,0.5,,1180.0,0.02,0.0,0.60000002,3.0,,0.0,,88.0,1630.0,,26.0,,10.0,,,,,0.0,,,1175.0,0.0,,1180.0,120.0,0.0,0.011,0.0099999998,,,,0.0,23.0,,,47.0,,,0.0,,0.0,0.0,125.0,10.0,,67.0,
101533,WWRC093,ASW64657,136.0,137.0,0.69999999,,1050.0,0.017999999,10.0,0.5,2.0,,0.0,,95.0,1810.0,,48.0,,0.0,,,,,0.0,,,1225.0,0.0,,1370.0,130.0,6.0,0.011,0.011,,,,0.0,23.0,,,42.0,,,0.0,,0.0,0.0,127.0,30.0,,75.0,
101533,WWRC093,ASW64659,137.0,138.0,0.60000002,,924.0,0.011,30.0,0.69999999,0.0,,0.0,,90.0,1710.0,,63.0,,10.0,,,,,0.0,,,1400.0,1.0,,1170.0,150.0,5.0,0.0080000004,0.0080000004,,,,0.0,22.0,,,60.0,,,0.0,,0.0,0.0,126.0,10.0,,102.0,
101533,WWRC093,ASW64660,138.0,139.0,0.80000001,,1030.0,0.015,10.0,0.80000001,0.0,,0.0,,86.0,1700.0,,32.0,,0.0,,,,,0.0,,,1570.0,0.0,,1130.0,140.0,4.0,0.011,0.011,,,,0.0,25.0,,,77.0,,,0.0,,10.0,0.0,136.0,0.0,,134.0,
101533,WWRC093,ASW64661,139.0,140.0,0.69999999,,1070.0,0.033,20.0,3.7,2.0,,0.0,,86.0,1480.0,,24.0,,10.0,,,,,0.0,,,2270.0,2.0,,1040.0,910.0,3.0,0.011,0.011,,,,0.0,25.0,,,140.0,,,0.0,,0.0,0.0,134.0,40.0,,154.0,
101533,WWRC093,ASW64662,140.0,141.0,0.60000002,,150.0,0.015,30.0,0.80000001,0.0,,0.0,,68.0,831.0,,188.0,,10.0,,,,,50.0,,,1655.0,2.0,,416.0,1630.0,10.0,0.016000001,0.012,,,,0.0,33.0,,,177.0,,,20.0,,0.0,0.0,167.0,10.0,,100.0,
101533,WWRC093,ASW64663,141.0,142.0,0.60000002,,60.0,0.0070000002,30.0,0.5,3.0,,0.0,,59.0,581.0,,107.0,,10.0,,,,,10.0,,,1790.0,0.0,,244.0,550.0,8.0,0.016000001,0.0089999996,,,,0.0,34.0,,,129.0,,,0.0,,0.0,0.0,218.0,0.0,,115.0,
101533,WWRC093,ASW64664,142.0,144.0,0.60000002,,28.0,0.011,570.0,0.0,0.0,,0.0,,65.0,572.0,,129.0,,20.0,,,,,10.0,,,2780.0,0.0,,260.0,210.0,3.0,0.012,0.011,,,,0.0,47.0,,,78.0,,,0.0,,0.0,0.0,282.0,0.0,,143.0,
101533,WWRC093,ASW64665,144.0,146.0,0.5,,8.0,0.0070000002,590.0,0.60000002,0.0,,0.0,,65.0,381.0,,116.0,,20.0,,,,,0.0,,,2500.0,0.0,,185.0,220.0,8.0,0.0049999999,0.0,,,,0.0,46.0,,,77.0,,,0.0,,10.0,0.0,301.0,0.0,,146.0,
101533,WWRC093,ASW64666,146.0,148.0,0.5,,34.0,0.0070000002,360.0,0.5,0.0,,0.0,,63.0,351.0,,153.0,,20.0,,,,,0.0,,,2140.0,0.0,,176.0,220.0,11.0,0.0089999996,0.0,,,,0.0,42.0,,,72.0,,,0.0,,0.0,0.0,294.0,0.0,,216.0,
101533,WWRC093,ASW64667,148.0,149.0,0.0,,19.0,0.003,130.0,0.0,0.0,,0.0,,53.0,254.0,,160.0,,20.0,,,,,0.0,,,1595.0,0.0,,128.0,190.0,5.0,0.017000001,0.011,,,,0.0,26.0,,,81.0,,,0.0,,0.0,0.0,253.0,0.0,,112.0,
101533,WWRC093,ASW64668,149.0,151.0,0.80000001,,8.0,0.0020000001,190.0,0.0,0.0,,0.0,,53.0,263.0,,133.0,,10.0,,,,,0.0,,,2210.0,1.0,,129.0,220.0,4.0,0.017000001,0.015,,,,0.0,40.0,,,90.0,,,0.0,,0.0,0.0,253.0,0.0,,116.0,
101533,WWRC093,ASW64670,151.0,154.0,0.0,,147.0,0.0070000002,480.0,0.69999999,0.0,,0.0,,63.0,416.0,,90.0,,20.0,,,,,10.0,,,3240.0,0.0,,195.0,290.0,10.0,0.0040000002,0.0,,,,0.0,45.0,,,113.0,,,0.0,,0.0,0.0,307.0,10.0,,137.0,
101533,WWRC093,ASW64671,154.0,156.0,0.60000002,,32.0,0.0089999996,270.0,0.89999998,0.0,,0.89999998,,48.0,284.0,,170.0,,20.0,,,,,10.0,,,2760.0,2.0,,156.0,210.0,30.0,0.0040000002,0.0,,,,0.0,31.0,,,89.0,,,0.0,,0.0,0.0,193.0,10.0,,368.0,
101533,WWRC093,ASW64672,156.0,159.0,0.0,,0.0,0.0020000001,270.0,1.5,2.0,,0.0,,7.0,30.0,,29.0,,20.0,,,,,30.0,,,1240.0,2.0,,24.0,80.0,13.0,0.0,0.0,,,,0.0,6.0,,,81.0,,,20.0,,0.0,0.0,20.0,10.0,,58.0,
101533,WWRC093,ASW64673,159.0,162.0,0.80000001,,38.0,0.018999999,150.0,1.1,2.0,,3.5,,32.0,140.0,,267.0,,10.0,,,,,10.0,,,2740.0,3.0,,142.0,220.0,45.0,0.003,0.0,,,,0.0,15.0,,,53.0,,,0.0,,0.0,0.0,104.0,10.0,,973.0,
101533,WWRC093,ASW64674,162.0,166.0,0.5,,109.0,0.018999999,100.0,0.80000001,5.0,,2.0,,73.0,141.0,,211.0,,10.0,,,,,10.0,,,1985.0,3.0,,99.0,230.0,39.0,0.0,0.0,,,,7.0,12.0,,,29.0,,,0.0,,0.0,0.0,82.0,10.0,,598.0,
101533,WWRC093,ASW64676,166.0,170.0,0.5,,36.0,0.0099999998,250.0,1.5,2.0,,1.1,,26.0,40.0,,90.0,,10.0,,,,,30.0,,,1960.0,3.0,,40.0,340.0,29.0,0.001,0.0,,,,0.0,8.0,,,48.0,,,0.0,,0.0,0.0,47.0,10.0,,386.0,
101533,WWRC093,ASW64677,170.0,171.0,0.80000001,,38.0,0.014,140.0,0.80000001,0.0,,1.2,,67.0,107.0,,181.0,,10.0,,,,,10.0,,,1755.0,2.0,,87.0,400.0,27.0,0.0049999999,0.0049999999,,,,0.0,13.0,,,43.0,,,0.0,,0.0,0.0,93.0,10.0,,385.0,
101533,WWRC093,ASW64678,171.0,173.0,0.69999999,,5.0,0.0070000002,500.0,0.60000002,0.0,,0.0,,47.0,77.0,,113.0,,10.0,,,,,10.0,,,1715.0,1.0,,81.0,370.0,16.0,0.018999999,0.0,,,,0.0,35.0,,,162.0,,,0.0,,0.0,0.0,194.0,0.0,,284.0,
101533,WWRC093,ASW64679,173.0,176.0,0.89999998,,21.0,0.017000001,250.0,0.89999998,3.0,,3.7,,69.0,120.0,,224.0,,10.0,,,,,10.0,,,1725.0,3.0,,104.0,290.0,25.0,0.0080000004,0.0,,,,0.0,26.0,,,128.0,,,0.0,,10.0,0.0,147.0,10.0,,808.0,
101533,WWRC093,ASW64680,176.0,178.0,0.80000001,,36.0,0.0089999996,370.0,1.2,2.0,,0.89999998,,60.0,114.0,,215.0,,20.0,,,,,10.0,,,2630.0,1.0,,96.0,980.0,17.0,0.0040000002,0.0,,,,0.0,28.0,,,119.0,,,0.0,,0.0,0.0,289.0,0.0,,492.0,
101533,WWRC093,ASW64682,178.0,181.0,0.80000001,,60.0,0.015,120.0,1.4,3.0,,2.0999999,,112.0,99.0,,438.0,,10.0,,,,,20.0,,,1185.0,2.0,,161.0,390.0,51.0,0.0070000002,0.0,,,,0.0,10.0,,,38.0,,,0.0,,0.0,0.0,62.0,10.0,,743.0,
101533,WWRC093,ASW64683,181.0,184.0,0.0,,15.0,0.003,90.0,1.4,0.0,,2.2,,27.0,41.0,,122.0,,10.0,,,,,20.0,,,1120.0,4.0,,49.0,410.0,36.0,0.0020000001,0.0,,,,0.0,7.0,,,56.0,,,0.0,,0.0,0.0,46.0,10.0,,533.0,
101533,WWRC093,ASW64684,184.0,187.0,0.0,,15.0,0.0049999999,50.0,1.3,0.0,,1.9,,52.0,107.0,,170.0,,10.0,,,,,20.0,,,1410.0,3.0,,79.0,460.0,48.0,0.0040000002,0.0,,,,0.0,21.0,,,93.0,,,0.0,,0.0,0.0,149.0,0.0,,758.0,
101533,WWRC093,ASW64685,187.0,190.0,0.0,,12.0,0.003,370.0,1.1,2.0,,0.0,,48.0,112.0,,165.0,,20.0,,,,,10.0,,,1750.0,2.0,,91.0,930.0,14.0,0.0040000002,0.0,,,,0.0,27.0,,,133.0,,,0.0,,0.0,0.0,311.0,0.0,,273.0,
101533,XRD002,ASW65693,93.0,93.959999,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65694,93.959999,95.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65695,95.0,96.0,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65696,96.0,97.0,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65697,97.0,98.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65698,98.0,99.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65699,99.0,100.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65700,100.0,100.65,,,,0.0020000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65701,100.65,101.0,,,,0.0020000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65702,101.0,102.0,,,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65703,102.0,103.0,,,,0.0040000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65704,103.0,104.0,,,,0.0080000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65705,104.0,105.0,,,,0.0089999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65706,105.0,106.0,,,,0.0060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65707,106.0,106.45,,,,0.0040000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65708,106.45,107.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65709,107.0,107.39,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65710,107.39,107.62,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65711,107.62,108.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65712,108.0,109.0,,,,0.0020000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65713,109.0,110.0,,,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65714,110.0,110.32,,,,0.0060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65715,110.32,111.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65716,111.0,112.0,,,,0.0040000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65717,115.0,116.0,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65718,116.0,117.11,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65719,117.11,117.42,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65720,117.42,118.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65721,118.0,119.0,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65722,119.0,120.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65724,120.0,121.0,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65725,121.0,122.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65726,122.0,123.0,,,,0.0060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65727,123.0,123.28,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65728,123.28,123.97,,,,0.0020000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65729,123.97,125.0,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65730,125.0,126.0,,,,0.0049999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65731,126.0,127.0,,,,0.0020000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65732,127.0,128.0,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65733,128.0,128.44,,,,0.0020000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65734,128.44,128.97,,,,0.0060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65735,128.97,130.0,,,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65736,130.0,131.0,,,,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65737,131.0,132.09,,,,0.0089999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65738,132.09,133.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65739,133.0,134.0,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65740,134.0,135.0,,,,0.0040000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65741,135.0,136.0,,,,0.0070000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65742,136.0,137.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65743,137.0,137.75,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65744,137.75,139.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65745,139.0,140.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65746,165.0,166.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65747,166.0,167.0,,,,0.0020000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65748,167.0,167.31,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65749,167.31,168.0,,,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65750,168.0,169.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65751,169.0,170.0,,,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65752,170.0,171.0,,,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65753,171.0,172.0,,,,0.0070000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65754,172.0,173.0,,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65756,173.0,174.0,,,,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65757,174.0,175.0,,,,0.016000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65758,175.0,175.28,,,,0.0089999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65759,175.28,176.0,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65760,176.0,176.88,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65761,176.88,177.35001,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65762,177.35001,178.0,,,,0.0020000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
